"lat","lon","time","total"
25,-81.4,2015-05-09,-Inf
25,-81.4,2015-05-10,-Inf
25,-81.4,2015-05-11,-Inf
25,-81.4,2015-05-12,-Inf
25,-81.4,2015-05-13,-Inf
25,-81.4,2015-05-14,-Inf
25,-81.4,2015-05-15,-Inf
25,-81.4,2015-05-16,-Inf
25,-81.4,2015-05-17,-Inf
25,-81.4,2015-05-18,-Inf
25,-81.4,2015-05-19,-Inf
25,-81.4,2015-05-20,-Inf
25,-81.4,2015-05-21,-Inf
25,-81.4,2015-05-22,-Inf
25,-81.4,2015-05-23,-Inf
25,-81.4,2015-05-24,-Inf
25,-81.4,2015-05-25,-Inf
25,-81.4,2015-05-26,-Inf
25,-81.4,2015-05-27,-Inf
25,-81.4,2015-05-28,-Inf
25,-81.4,2015-05-29,-Inf
25,-81.4,2015-05-30,-Inf
25,-81.4,2015-05-31,-Inf
25,-81.3,2015-05-01,-Inf
25,-81.3,2015-05-02,-Inf
25,-81.3,2015-05-03,-Inf
25,-81.3,2015-05-04,-Inf
25,-81.3,2015-05-05,-Inf
25,-81.3,2015-05-06,-Inf
25,-81.3,2015-05-07,-Inf
25,-81.3,2015-05-08,-Inf
25,-81.3,2015-05-09,-Inf
25,-81.3,2015-05-10,-Inf
25,-81.3,2015-05-11,-Inf
25,-81.3,2015-05-12,-Inf
25,-81.3,2015-05-13,-Inf
25,-81.3,2015-05-14,-Inf
25,-81.3,2015-05-15,-Inf
25,-81.3,2015-05-16,-Inf
25,-81.3,2015-05-17,-Inf
25,-81.3,2015-05-18,-Inf
25,-81.3,2015-05-19,-Inf
25,-81.3,2015-05-20,-Inf
25,-81.3,2015-05-21,-Inf
25,-81.3,2015-05-22,-Inf
25,-81.3,2015-05-23,-Inf
25,-81.3,2015-05-24,-Inf
25,-81.3,2015-05-25,-Inf
25,-81.3,2015-05-26,-Inf
25,-81.3,2015-05-27,-Inf
25,-81.3,2015-05-28,-Inf
25,-81.3,2015-05-29,-Inf
25,-81.3,2015-05-30,-Inf
25,-81.3,2015-05-31,-Inf
25,-81.2,2015-05-01,-Inf
25,-81.2,2015-05-02,-Inf
25,-81.2,2015-05-03,-Inf
25,-81.2,2015-05-04,-Inf
25,-81.2,2015-05-05,-Inf
25,-81.2,2015-05-06,-Inf
25,-81.2,2015-05-07,-Inf
25,-81.2,2015-05-08,-Inf
25,-81.2,2015-05-09,-Inf
25,-81.2,2015-05-10,-Inf
25,-81.2,2015-05-11,-Inf
25,-81.2,2015-05-12,-Inf
25,-81.2,2015-05-13,-Inf
25,-81.2,2015-05-14,-Inf
25,-81.2,2015-05-15,-Inf
25,-81.2,2015-05-16,-Inf
25,-81.2,2015-05-17,-Inf
25,-81.2,2015-05-18,-Inf
25,-81.2,2015-05-19,-Inf
25,-81.2,2015-05-20,-Inf
25,-81.2,2015-05-21,-Inf
25,-81.2,2015-05-22,-Inf
25,-81.2,2015-05-23,-Inf
25,-81.2,2015-05-24,-Inf
25,-81.2,2015-05-25,-Inf
25,-81.2,2015-05-26,-Inf
25,-81.2,2015-05-27,-Inf
25,-81.2,2015-05-28,-Inf
25,-81.2,2015-05-29,-Inf
25,-81.2,2015-05-30,-Inf
25,-81.2,2015-05-31,-Inf
25,-81.1,2015-05-01,-Inf
25,-81.1,2015-05-02,-Inf
25,-81.1,2015-05-03,-Inf
25,-81.1,2015-05-04,-Inf
25,-81.1,2015-05-05,-Inf
25,-81.1,2015-05-06,-Inf
25,-81.1,2015-05-07,-Inf
25,-81.1,2015-05-08,-Inf
25,-81.1,2015-05-09,-Inf
25,-81.1,2015-05-10,-Inf
25,-81.1,2015-05-11,-Inf
25,-81.1,2015-05-12,-Inf
25,-81.1,2015-05-13,-Inf
25,-81.1,2015-05-14,-Inf
25,-81.1,2015-05-15,-Inf
25,-81.1,2015-05-16,-Inf
25,-81.1,2015-05-17,-Inf
25,-81.1,2015-05-18,-Inf
25,-81.1,2015-05-19,-Inf
25,-81.1,2015-05-20,-Inf
25,-81.1,2015-05-21,-Inf
25,-81.1,2015-05-22,-Inf
25,-81.1,2015-05-23,-Inf
25,-81.1,2015-05-24,-Inf
25,-81.1,2015-05-25,-Inf
25,-81.1,2015-05-26,-Inf
25,-81.1,2015-05-27,-Inf
25,-81.1,2015-05-28,-Inf
25,-81.1,2015-05-29,-Inf
25,-81.1,2015-05-30,-Inf
25,-81.1,2015-05-31,-Inf
25,-81,2015-05-01,-Inf
25,-81,2015-05-02,-Inf
25,-81,2015-05-03,-Inf
25,-81,2015-05-04,-Inf
25,-81,2015-05-05,-Inf
25,-81,2015-05-06,-Inf
25,-81,2015-05-07,-Inf
25,-81,2015-05-08,-Inf
25,-81,2015-05-09,-Inf
25,-81,2015-05-10,-Inf
25,-81,2015-05-11,-Inf
25,-81,2015-05-12,-Inf
25,-81,2015-05-13,-Inf
25,-81,2015-05-14,-Inf
25,-81,2015-05-15,-Inf
25,-81,2015-05-16,-Inf
25,-81,2015-05-17,-Inf
25,-81,2015-05-18,-Inf
25,-81,2015-05-19,-Inf
25,-81,2015-05-20,-Inf
25,-81,2015-05-21,-Inf
25,-81,2015-05-22,-Inf
25,-81,2015-05-23,-Inf
25,-81,2015-05-24,-Inf
25,-81,2015-05-25,-Inf
25,-81,2015-05-26,-Inf
25,-81,2015-05-27,-Inf
25,-81,2015-05-28,-Inf
25,-81,2015-05-29,-Inf
25,-81,2015-05-30,-Inf
25,-81,2015-05-31,-Inf
25,-80.9,2015-05-01,-Inf
25,-80.9,2015-05-02,-Inf
25,-80.9,2015-05-03,-Inf
25,-80.9,2015-05-04,-Inf
25,-80.9,2015-05-05,-Inf
25,-80.9,2015-05-06,-Inf
25,-80.9,2015-05-07,-Inf
25,-80.9,2015-05-08,-Inf
25,-80.9,2015-05-09,-Inf
25,-80.9,2015-05-10,-Inf
25,-80.9,2015-05-11,-Inf
25,-80.9,2015-05-12,-Inf
25,-80.9,2015-05-13,-Inf
25,-80.9,2015-05-14,-Inf
25,-80.9,2015-05-15,-Inf
25,-80.9,2015-05-16,-Inf
25,-80.9,2015-05-17,-Inf
25,-80.9,2015-05-18,-Inf
25,-80.9,2015-05-19,-Inf
25,-80.9,2015-05-20,-Inf
25,-80.9,2015-05-21,-Inf
25,-80.9,2015-05-22,-Inf
25,-80.9,2015-05-23,-Inf
25,-80.9,2015-05-24,-Inf
25,-80.9,2015-05-25,-Inf
25,-80.9,2015-05-26,-Inf
25,-80.9,2015-05-27,-Inf
25,-80.9,2015-05-28,-Inf
25,-80.9,2015-05-29,-Inf
25,-80.9,2015-05-30,-Inf
25,-80.9,2015-05-31,-Inf
25,-80.8,2015-05-01,-Inf
25,-80.8,2015-05-02,-Inf
25,-80.8,2015-05-03,-Inf
25,-80.8,2015-05-04,-Inf
25,-80.8,2015-05-05,-Inf
25,-80.8,2015-05-06,-Inf
25,-80.8,2015-05-07,-Inf
25,-80.8,2015-05-08,-Inf
25,-80.8,2015-05-09,-Inf
25,-80.8,2015-05-10,-Inf
25,-80.8,2015-05-11,-Inf
25,-80.8,2015-05-12,-Inf
25,-80.8,2015-05-13,-Inf
25,-80.8,2015-05-14,-Inf
25,-80.8,2015-05-15,-Inf
25,-80.8,2015-05-16,-Inf
25,-80.8,2015-05-17,-Inf
25,-80.8,2015-05-18,-Inf
25,-80.8,2015-05-19,-Inf
25,-80.8,2015-05-20,-Inf
25,-80.8,2015-05-21,-Inf
25,-80.8,2015-05-22,-Inf
25,-80.8,2015-05-23,-Inf
25,-80.8,2015-05-24,-Inf
25,-80.8,2015-05-25,-Inf
25,-80.8,2015-05-26,-Inf
25,-80.8,2015-05-27,-Inf
25,-80.8,2015-05-28,-Inf
25,-80.8,2015-05-29,-Inf
25,-80.8,2015-05-30,-Inf
25,-80.8,2015-05-31,-Inf
25,-80.7,2015-05-01,-Inf
25,-80.7,2015-05-02,-Inf
25,-80.7,2015-05-03,-Inf
25,-80.7,2015-05-04,-Inf
25,-80.7,2015-05-05,-Inf
25,-80.7,2015-05-06,-Inf
25,-80.7,2015-05-07,-Inf
25,-80.7,2015-05-08,-Inf
25,-80.7,2015-05-09,-Inf
25,-80.7,2015-05-10,-Inf
25,-80.7,2015-05-11,-Inf
25,-80.7,2015-05-12,-Inf
25,-80.7,2015-05-13,-Inf
25,-80.7,2015-05-14,-Inf
25,-80.7,2015-05-15,-Inf
25,-80.7,2015-05-16,-Inf
25,-80.7,2015-05-17,-Inf
25,-80.7,2015-05-18,-Inf
25,-80.7,2015-05-19,-Inf
25,-80.7,2015-05-20,-Inf
25,-80.7,2015-05-21,-Inf
25,-80.7,2015-05-22,-Inf
25,-80.7,2015-05-23,-Inf
25,-80.7,2015-05-24,-Inf
25,-80.7,2015-05-25,-Inf
25,-80.7,2015-05-26,-Inf
25,-80.7,2015-05-27,-Inf
25,-80.7,2015-05-28,-Inf
25,-80.7,2015-05-29,-Inf
25,-80.7,2015-05-30,-Inf
25,-80.7,2015-05-31,-Inf
25,-80.6,2015-05-01,-Inf
25,-80.6,2015-05-02,-Inf
25,-80.6,2015-05-03,-Inf
25,-80.6,2015-05-04,-Inf
25,-80.6,2015-05-05,-Inf
25,-80.6,2015-05-06,-Inf
25,-80.6,2015-05-07,-Inf
25,-80.6,2015-05-08,-Inf
25,-80.6,2015-05-09,-Inf
25,-80.6,2015-05-10,-Inf
25,-80.6,2015-05-11,-Inf
25,-80.6,2015-05-12,-Inf
25,-80.6,2015-05-13,-Inf
25,-80.6,2015-05-14,-Inf
25,-80.6,2015-05-15,-Inf
25,-80.6,2015-05-16,-Inf
25,-80.6,2015-05-17,-Inf
25,-80.6,2015-05-18,-Inf
25,-80.6,2015-05-19,-Inf
25,-80.6,2015-05-20,-Inf
25,-80.6,2015-05-21,-Inf
25,-80.6,2015-05-22,-Inf
25,-80.6,2015-05-23,-Inf
25,-80.6,2015-05-24,-Inf
25,-80.6,2015-05-25,-Inf
25,-80.6,2015-05-26,-Inf
25,-80.6,2015-05-27,-Inf
25,-80.6,2015-05-28,-Inf
25,-80.6,2015-05-29,-Inf
25,-80.6,2015-05-30,-Inf
25,-80.6,2015-05-31,-Inf
25,-80.5,2015-05-01,-Inf
25,-80.5,2015-05-02,-Inf
25,-80.5,2015-05-03,-Inf
25,-80.5,2015-05-04,-Inf
25,-80.5,2015-05-05,-Inf
25,-80.5,2015-05-06,-Inf
25,-80.5,2015-05-07,-Inf
25,-80.5,2015-05-08,-Inf
25,-80.5,2015-05-09,-Inf
25,-80.5,2015-05-10,-Inf
25,-80.5,2015-05-11,-Inf
25,-80.5,2015-05-12,-Inf
25,-80.5,2015-05-13,-Inf
25,-80.5,2015-05-14,-Inf
25,-80.5,2015-05-15,-Inf
25,-80.5,2015-05-16,-Inf
25,-80.5,2015-05-17,-Inf
25,-80.5,2015-05-18,-Inf
25,-80.5,2015-05-19,-Inf
25,-80.5,2015-05-20,-Inf
25,-80.5,2015-05-21,-Inf
25,-80.5,2015-05-22,-Inf
25,-80.5,2015-05-23,-Inf
25,-80.5,2015-05-24,-Inf
25,-80.5,2015-05-25,-Inf
25,-80.5,2015-05-26,-Inf
25,-80.5,2015-05-27,-Inf
25,-80.5,2015-05-28,-Inf
25,-80.5,2015-05-29,-Inf
25,-80.5,2015-05-30,-Inf
25,-80.5,2015-05-31,-Inf
25,-80.4,2015-05-01,-Inf
25,-80.4,2015-05-02,-Inf
25,-80.4,2015-05-03,-Inf
25,-80.4,2015-05-04,-Inf
25,-80.4,2015-05-05,-Inf
25,-80.4,2015-05-06,-Inf
25,-80.4,2015-05-07,-Inf
25,-80.4,2015-05-08,-Inf
25,-80.4,2015-05-09,-Inf
25,-80.4,2015-05-10,-Inf
25,-80.4,2015-05-11,-Inf
25,-80.4,2015-05-12,-Inf
25,-80.4,2015-05-13,-Inf
25,-80.4,2015-05-14,-Inf
25,-80.4,2015-05-15,-Inf
25,-80.4,2015-05-16,-Inf
25,-80.4,2015-05-17,-Inf
25,-80.4,2015-05-18,-Inf
25,-80.4,2015-05-19,-Inf
25,-80.4,2015-05-20,-Inf
25,-80.4,2015-05-21,-Inf
25,-80.4,2015-05-22,-Inf
25,-80.4,2015-05-23,-Inf
25,-80.4,2015-05-24,-Inf
25,-80.4,2015-05-25,-Inf
25,-80.4,2015-05-26,-Inf
25,-80.4,2015-05-27,-Inf
25,-80.4,2015-05-28,-Inf
25,-80.4,2015-05-29,-Inf
25,-80.4,2015-05-30,-Inf
25,-80.4,2015-05-31,-Inf
25,-80.3,2015-05-01,-Inf
25,-80.3,2015-05-02,-Inf
25,-80.3,2015-05-03,-Inf
25,-80.3,2015-05-04,-Inf
25,-80.3,2015-05-05,-Inf
25,-80.3,2015-05-06,-Inf
25,-80.3,2015-05-07,-Inf
25,-80.3,2015-05-08,-Inf
25,-80.3,2015-05-09,-Inf
25,-80.3,2015-05-10,-Inf
25,-80.3,2015-05-11,-Inf
25,-80.3,2015-05-12,-Inf
25,-80.3,2015-05-13,-Inf
25,-80.3,2015-05-14,-Inf
25,-80.3,2015-05-15,-Inf
25,-80.3,2015-05-16,-Inf
25,-80.3,2015-05-17,-Inf
25,-80.3,2015-05-18,-Inf
25,-80.3,2015-05-19,-Inf
25,-80.3,2015-05-20,-Inf
25,-80.3,2015-05-21,-Inf
25,-80.3,2015-05-22,-Inf
25,-80.3,2015-05-23,-Inf
25,-80.3,2015-05-24,-Inf
25,-80.3,2015-05-25,-Inf
25,-80.3,2015-05-26,-Inf
25,-80.3,2015-05-27,-Inf
25,-80.3,2015-05-28,-Inf
25,-80.3,2015-05-29,-Inf
25,-80.3,2015-05-30,-Inf
25,-80.3,2015-05-31,-Inf
25,-80.2,2015-05-01,-Inf
25,-80.2,2015-05-02,-Inf
25,-80.2,2015-05-03,-Inf
25,-80.2,2015-05-04,-Inf
25,-80.2,2015-05-05,-Inf
25,-80.2,2015-05-06,-Inf
25,-80.2,2015-05-07,-Inf
25,-80.2,2015-05-08,-Inf
25,-80.2,2015-05-09,-Inf
25,-80.2,2015-05-10,-Inf
25,-80.2,2015-05-11,-Inf
25,-80.2,2015-05-12,-Inf
25,-80.2,2015-05-13,-Inf
25,-80.2,2015-05-14,-Inf
25,-80.2,2015-05-15,-Inf
25,-80.2,2015-05-16,-Inf
25,-80.2,2015-05-17,-Inf
25,-80.2,2015-05-18,-Inf
25,-80.2,2015-05-19,-Inf
25,-80.2,2015-05-20,-Inf
25,-80.2,2015-05-21,-Inf
25,-80.2,2015-05-22,-Inf
25,-80.2,2015-05-23,-Inf
25,-80.2,2015-05-24,-Inf
25,-80.2,2015-05-25,-Inf
25,-80.2,2015-05-26,-Inf
25,-80.2,2015-05-27,-Inf
25,-80.2,2015-05-28,-Inf
25,-80.2,2015-05-29,-Inf
25,-80.2,2015-05-30,-Inf
25,-80.2,2015-05-31,-Inf
25,-80.1,2015-05-01,-Inf
25,-80.1,2015-05-02,-Inf
25,-80.1,2015-05-03,-Inf
25,-80.1,2015-05-04,-Inf
25,-80.1,2015-05-05,-Inf
25,-80.1,2015-05-06,-Inf
25,-80.1,2015-05-07,-Inf
25,-80.1,2015-05-08,-Inf
25,-80.1,2015-05-09,-Inf
25,-80.1,2015-05-10,-Inf
25,-80.1,2015-05-11,-Inf
25,-80.1,2015-05-12,-Inf
25,-80.1,2015-05-13,-Inf
25,-80.1,2015-05-14,-Inf
25,-80.1,2015-05-15,-Inf
25,-80.1,2015-05-16,-Inf
25,-80.1,2015-05-17,-Inf
25,-80.1,2015-05-18,-Inf
25,-80.1,2015-05-19,-Inf
25,-80.1,2015-05-20,-Inf
25,-80.1,2015-05-21,-Inf
25,-80.1,2015-05-22,-Inf
25,-80.1,2015-05-23,-Inf
25,-80.1,2015-05-24,-Inf
25,-80.1,2015-05-25,-Inf
25,-80.1,2015-05-26,-Inf
25,-80.1,2015-05-27,-Inf
25,-80.1,2015-05-28,-Inf
25,-80.1,2015-05-29,-Inf
25,-80.1,2015-05-30,-Inf
25,-80.1,2015-05-31,-Inf
25,-80,2015-05-01,-Inf
25,-80,2015-05-02,-Inf
25,-80,2015-05-03,-Inf
25,-80,2015-05-04,-Inf
25,-80,2015-05-05,-Inf
25,-80,2015-05-06,-Inf
25,-80,2015-05-07,-Inf
25,-80,2015-05-08,-Inf
25,-80,2015-05-09,-Inf
25,-80,2015-05-10,-Inf
25,-80,2015-05-11,-Inf
25,-80,2015-05-12,-Inf
25,-80,2015-05-13,-Inf
25,-80,2015-05-14,-Inf
25,-80,2015-05-15,-Inf
25,-80,2015-05-16,-Inf
25,-80,2015-05-17,-Inf
25,-80,2015-05-18,-Inf
25,-80,2015-05-19,-Inf
25,-80,2015-05-20,-Inf
25,-80,2015-05-21,-Inf
25,-80,2015-05-22,-Inf
25,-80,2015-05-23,-Inf
25,-80,2015-05-24,-Inf
25,-80,2015-05-25,-Inf
25,-80,2015-05-26,-Inf
25,-80,2015-05-27,-Inf
25,-80,2015-05-28,-Inf
25,-80,2015-05-29,-Inf
25,-80,2015-05-30,-Inf
25,-80,2015-05-31,-Inf
25,-79.9,2015-05-01,-Inf
25,-79.9,2015-05-02,-Inf
25,-79.9,2015-05-03,-Inf
25,-79.9,2015-05-04,-Inf
25,-79.9,2015-05-05,-Inf
25,-79.9,2015-05-06,-Inf
25,-79.9,2015-05-07,-Inf
25,-79.9,2015-05-08,-Inf
25,-79.9,2015-05-09,-Inf
25,-79.9,2015-05-10,-Inf
25,-79.9,2015-05-11,-Inf
25,-79.9,2015-05-12,-Inf
25,-79.9,2015-05-13,-Inf
25,-79.9,2015-05-14,-Inf
25,-79.9,2015-05-15,-Inf
25,-79.9,2015-05-16,-Inf
25,-79.9,2015-05-17,-Inf
25,-79.9,2015-05-18,-Inf
25,-79.9,2015-05-19,-Inf
25,-79.9,2015-05-20,-Inf
25,-79.9,2015-05-21,-Inf
25,-79.9,2015-05-22,-Inf
25,-79.9,2015-05-23,-Inf
25,-79.9,2015-05-24,-Inf
25,-79.9,2015-05-25,-Inf
25,-79.9,2015-05-26,-Inf
25,-79.9,2015-05-27,-Inf
25,-79.9,2015-05-28,-Inf
25,-79.9,2015-05-29,-Inf
25,-79.9,2015-05-30,-Inf
25,-79.9,2015-05-31,-Inf
25,-79.8,2015-05-01,-Inf
25,-79.8,2015-05-02,-Inf
25,-79.8,2015-05-03,-Inf
25,-79.8,2015-05-04,-Inf
25,-79.8,2015-05-05,-Inf
25,-79.8,2015-05-06,-Inf
25,-79.8,2015-05-07,-Inf
25,-79.8,2015-05-08,-Inf
25,-79.8,2015-05-09,-Inf
25,-79.8,2015-05-10,-Inf
25,-79.8,2015-05-11,-Inf
25,-79.8,2015-05-12,-Inf
25,-79.8,2015-05-13,-Inf
25,-79.8,2015-05-14,-Inf
25,-79.8,2015-05-15,-Inf
25,-79.8,2015-05-16,-Inf
25,-79.8,2015-05-17,-Inf
25,-79.8,2015-05-18,-Inf
25,-79.8,2015-05-19,-Inf
25,-79.8,2015-05-20,-Inf
25,-79.8,2015-05-21,-Inf
25,-79.8,2015-05-22,-Inf
25,-79.8,2015-05-23,-Inf
25,-79.8,2015-05-24,-Inf
25,-79.8,2015-05-25,-Inf
25,-79.8,2015-05-26,-Inf
25,-79.8,2015-05-27,-Inf
25,-79.8,2015-05-28,-Inf
25,-79.8,2015-05-29,-Inf
25,-79.8,2015-05-30,-Inf
25,-79.8,2015-05-31,-Inf
25,-79.7,2015-05-01,-Inf
25,-79.7,2015-05-02,-Inf
25,-79.7,2015-05-03,-Inf
25,-79.7,2015-05-04,-Inf
25,-79.7,2015-05-05,-Inf
25,-79.7,2015-05-06,-Inf
25,-79.7,2015-05-07,-Inf
25,-79.7,2015-05-08,-Inf
25,-79.7,2015-05-09,-Inf
25,-79.7,2015-05-10,-Inf
25,-79.7,2015-05-11,-Inf
25,-79.7,2015-05-12,-Inf
25,-79.7,2015-05-13,-Inf
25,-79.7,2015-05-14,-Inf
25,-79.7,2015-05-15,-Inf
25,-79.7,2015-05-16,-Inf
25,-79.7,2015-05-17,-Inf
25,-79.7,2015-05-18,-Inf
25,-79.7,2015-05-19,-Inf
25,-79.7,2015-05-20,-Inf
25,-79.7,2015-05-21,-Inf
25,-79.7,2015-05-22,-Inf
25,-79.7,2015-05-23,-Inf
25,-79.7,2015-05-24,-Inf
25,-79.7,2015-05-25,-Inf
25,-79.7,2015-05-26,-Inf
25,-79.7,2015-05-27,-Inf
25,-79.7,2015-05-28,-Inf
25,-79.7,2015-05-29,-Inf
25,-79.7,2015-05-30,-Inf
25,-79.7,2015-05-31,-Inf
25,-79.6,2015-05-01,-Inf
