"lat","lon","time","total"
25,-79.4,2015-02-17,-Inf
25,-79.4,2015-02-18,-Inf
25,-79.4,2015-02-19,-Inf
25,-79.4,2015-02-20,-Inf
25,-79.4,2015-02-21,-Inf
25,-79.4,2015-02-22,-Inf
25,-79.4,2015-02-23,-Inf
25,-79.4,2015-02-24,-Inf
25,-79.4,2015-02-25,-Inf
25,-79.4,2015-02-26,-Inf
25,-79.4,2015-02-27,-Inf
25,-79.4,2015-02-28,-Inf
25,-79.3,2015-02-01,-Inf
25,-79.3,2015-02-02,-Inf
25,-79.3,2015-02-03,-Inf
25,-79.3,2015-02-04,-Inf
25,-79.3,2015-02-05,-Inf
25,-79.3,2015-02-06,-Inf
25,-79.3,2015-02-07,-Inf
25,-79.3,2015-02-08,-Inf
25,-79.3,2015-02-09,-Inf
25,-79.3,2015-02-10,-Inf
25,-79.3,2015-02-11,-Inf
25,-79.3,2015-02-12,-Inf
25,-79.3,2015-02-13,-Inf
25,-79.3,2015-02-14,-Inf
25,-79.3,2015-02-15,-Inf
25,-79.3,2015-02-16,-Inf
25,-79.3,2015-02-17,-Inf
25,-79.3,2015-02-18,-Inf
25,-79.3,2015-02-19,-Inf
25,-79.3,2015-02-20,-Inf
25,-79.3,2015-02-21,-Inf
25,-79.3,2015-02-22,-Inf
25,-79.3,2015-02-23,-Inf
25,-79.3,2015-02-24,-Inf
25,-79.3,2015-02-25,-Inf
25,-79.3,2015-02-26,-Inf
25,-79.3,2015-02-27,-Inf
25,-79.3,2015-02-28,-Inf
25,-79.2,2015-02-01,-Inf
25,-79.2,2015-02-02,-Inf
25,-79.2,2015-02-03,-Inf
25,-79.2,2015-02-04,-Inf
25,-79.2,2015-02-05,-Inf
25,-79.2,2015-02-06,-Inf
25,-79.2,2015-02-07,-Inf
25,-79.2,2015-02-08,-Inf
25,-79.2,2015-02-09,-Inf
25,-79.2,2015-02-10,-Inf
25,-79.2,2015-02-11,-Inf
25,-79.2,2015-02-12,-Inf
25,-79.2,2015-02-13,-Inf
25,-79.2,2015-02-14,-Inf
25,-79.2,2015-02-15,-Inf
25,-79.2,2015-02-16,-Inf
25,-79.2,2015-02-17,-Inf
25,-79.2,2015-02-18,-Inf
25,-79.2,2015-02-19,-Inf
25,-79.2,2015-02-20,-Inf
25,-79.2,2015-02-21,-Inf
25,-79.2,2015-02-22,-Inf
25,-79.2,2015-02-23,-Inf
25,-79.2,2015-02-24,-Inf
25,-79.2,2015-02-25,-Inf
25,-79.2,2015-02-26,-Inf
25,-79.2,2015-02-27,-Inf
25,-79.2,2015-02-28,-Inf
25,-79.1,2015-02-01,-Inf
25,-79.1,2015-02-02,-Inf
25,-79.1,2015-02-03,-Inf
25,-79.1,2015-02-04,-Inf
25,-79.1,2015-02-05,-Inf
25,-79.1,2015-02-06,-Inf
25,-79.1,2015-02-07,-Inf
25,-79.1,2015-02-08,-Inf
25,-79.1,2015-02-09,-Inf
25,-79.1,2015-02-10,-Inf
25,-79.1,2015-02-11,-Inf
25,-79.1,2015-02-12,-Inf
25,-79.1,2015-02-13,-Inf
25,-79.1,2015-02-14,-Inf
25,-79.1,2015-02-15,-Inf
25,-79.1,2015-02-16,-Inf
25,-79.1,2015-02-17,-Inf
25,-79.1,2015-02-18,-Inf
25,-79.1,2015-02-19,-Inf
25,-79.1,2015-02-20,-Inf
25,-79.1,2015-02-21,-Inf
25,-79.1,2015-02-22,-Inf
25,-79.1,2015-02-23,-Inf
25,-79.1,2015-02-24,-Inf
25,-79.1,2015-02-25,-Inf
25,-79.1,2015-02-26,-Inf
25,-79.1,2015-02-27,-Inf
25,-79.1,2015-02-28,-Inf
25,-79,2015-02-01,-Inf
25,-79,2015-02-02,-Inf
25,-79,2015-02-03,-Inf
25,-79,2015-02-04,-Inf
25,-79,2015-02-05,-Inf
25,-79,2015-02-06,-Inf
25,-79,2015-02-07,-Inf
25,-79,2015-02-08,-Inf
25,-79,2015-02-09,-Inf
25,-79,2015-02-10,-Inf
25,-79,2015-02-11,-Inf
25,-79,2015-02-12,-Inf
25,-79,2015-02-13,-Inf
25,-79,2015-02-14,-Inf
25,-79,2015-02-15,-Inf
25,-79,2015-02-16,-Inf
25,-79,2015-02-17,-Inf
25,-79,2015-02-18,-Inf
25,-79,2015-02-19,-Inf
25,-79,2015-02-20,-Inf
25,-79,2015-02-21,-Inf
25,-79,2015-02-22,-Inf
25,-79,2015-02-23,-Inf
25,-79,2015-02-24,-Inf
25,-79,2015-02-25,-Inf
25,-79,2015-02-26,-Inf
25,-79,2015-02-27,-Inf
25,-79,2015-02-28,-Inf
25.1,-82,2015-02-01,-Inf
25.1,-82,2015-02-02,-Inf
25.1,-82,2015-02-03,-Inf
25.1,-82,2015-02-04,-Inf
25.1,-82,2015-02-05,-Inf
25.1,-82,2015-02-06,-Inf
25.1,-82,2015-02-07,-Inf
25.1,-82,2015-02-08,-Inf
25.1,-82,2015-02-09,-Inf
25.1,-82,2015-02-10,-Inf
25.1,-82,2015-02-11,-Inf
25.1,-82,2015-02-12,-Inf
25.1,-82,2015-02-13,-Inf
25.1,-82,2015-02-14,-Inf
25.1,-82,2015-02-15,-Inf
25.1,-82,2015-02-16,-Inf
25.1,-82,2015-02-17,-Inf
25.1,-82,2015-02-18,-Inf
25.1,-82,2015-02-19,-Inf
25.1,-82,2015-02-20,-Inf
25.1,-82,2015-02-21,-Inf
25.1,-82,2015-02-22,-Inf
25.1,-82,2015-02-23,-Inf
25.1,-82,2015-02-24,-Inf
25.1,-82,2015-02-25,-Inf
25.1,-82,2015-02-26,-Inf
25.1,-82,2015-02-27,-Inf
25.1,-82,2015-02-28,-Inf
25.1,-81.9,2015-02-01,-Inf
25.1,-81.9,2015-02-02,-Inf
25.1,-81.9,2015-02-03,-Inf
25.1,-81.9,2015-02-04,-Inf
25.1,-81.9,2015-02-05,-Inf
25.1,-81.9,2015-02-06,-Inf
25.1,-81.9,2015-02-07,-Inf
25.1,-81.9,2015-02-08,-Inf
25.1,-81.9,2015-02-09,-Inf
25.1,-81.9,2015-02-10,-Inf
25.1,-81.9,2015-02-11,-Inf
25.1,-81.9,2015-02-12,-Inf
25.1,-81.9,2015-02-13,-Inf
25.1,-81.9,2015-02-14,-Inf
25.1,-81.9,2015-02-15,-Inf
25.1,-81.9,2015-02-16,-Inf
25.1,-81.9,2015-02-17,-Inf
25.1,-81.9,2015-02-18,-Inf
25.1,-81.9,2015-02-19,-Inf
25.1,-81.9,2015-02-20,-Inf
25.1,-81.9,2015-02-21,-Inf
25.1,-81.9,2015-02-22,-Inf
25.1,-81.9,2015-02-23,-Inf
25.1,-81.9,2015-02-24,-Inf
25.1,-81.9,2015-02-25,-Inf
25.1,-81.9,2015-02-26,-Inf
25.1,-81.9,2015-02-27,-Inf
25.1,-81.9,2015-02-28,-Inf
25.1,-81.8,2015-02-01,-Inf
25.1,-81.8,2015-02-02,-Inf
25.1,-81.8,2015-02-03,-Inf
25.1,-81.8,2015-02-04,-Inf
25.1,-81.8,2015-02-05,-Inf
25.1,-81.8,2015-02-06,-Inf
25.1,-81.8,2015-02-07,-Inf
25.1,-81.8,2015-02-08,-Inf
25.1,-81.8,2015-02-09,-Inf
25.1,-81.8,2015-02-10,-Inf
25.1,-81.8,2015-02-11,-Inf
25.1,-81.8,2015-02-12,-Inf
25.1,-81.8,2015-02-13,-Inf
25.1,-81.8,2015-02-14,-Inf
25.1,-81.8,2015-02-15,-Inf
25.1,-81.8,2015-02-16,-Inf
25.1,-81.8,2015-02-17,-Inf
25.1,-81.8,2015-02-18,-Inf
25.1,-81.8,2015-02-19,-Inf
25.1,-81.8,2015-02-20,-Inf
25.1,-81.8,2015-02-21,-Inf
25.1,-81.8,2015-02-22,-Inf
25.1,-81.8,2015-02-23,-Inf
25.1,-81.8,2015-02-24,-Inf
25.1,-81.8,2015-02-25,-Inf
25.1,-81.8,2015-02-26,-Inf
25.1,-81.8,2015-02-27,-Inf
25.1,-81.8,2015-02-28,-Inf
25.1,-81.7,2015-02-01,-Inf
25.1,-81.7,2015-02-02,-Inf
25.1,-81.7,2015-02-03,-Inf
25.1,-81.7,2015-02-04,-Inf
25.1,-81.7,2015-02-05,-Inf
25.1,-81.7,2015-02-06,-Inf
25.1,-81.7,2015-02-07,-Inf
25.1,-81.7,2015-02-08,-Inf
25.1,-81.7,2015-02-09,-Inf
25.1,-81.7,2015-02-10,-Inf
25.1,-81.7,2015-02-11,-Inf
25.1,-81.7,2015-02-12,-Inf
25.1,-81.7,2015-02-13,-Inf
25.1,-81.7,2015-02-14,-Inf
25.1,-81.7,2015-02-15,-Inf
25.1,-81.7,2015-02-16,-Inf
25.1,-81.7,2015-02-17,-Inf
25.1,-81.7,2015-02-18,-Inf
25.1,-81.7,2015-02-19,-Inf
25.1,-81.7,2015-02-20,-Inf
25.1,-81.7,2015-02-21,-Inf
25.1,-81.7,2015-02-22,-Inf
25.1,-81.7,2015-02-23,-Inf
25.1,-81.7,2015-02-24,-Inf
25.1,-81.7,2015-02-25,-Inf
25.1,-81.7,2015-02-26,-Inf
25.1,-81.7,2015-02-27,-Inf
25.1,-81.7,2015-02-28,-Inf
25.1,-81.6,2015-02-01,-Inf
25.1,-81.6,2015-02-02,-Inf
25.1,-81.6,2015-02-03,-Inf
25.1,-81.6,2015-02-04,-Inf
25.1,-81.6,2015-02-05,-Inf
25.1,-81.6,2015-02-06,-Inf
25.1,-81.6,2015-02-07,-Inf
25.1,-81.6,2015-02-08,-Inf
25.1,-81.6,2015-02-09,-Inf
25.1,-81.6,2015-02-10,-Inf
25.1,-81.6,2015-02-11,-Inf
25.1,-81.6,2015-02-12,-Inf
25.1,-81.6,2015-02-13,-Inf
25.1,-81.6,2015-02-14,-Inf
25.1,-81.6,2015-02-15,-Inf
25.1,-81.6,2015-02-16,-Inf
25.1,-81.6,2015-02-17,-Inf
25.1,-81.6,2015-02-18,-Inf
25.1,-81.6,2015-02-19,-Inf
25.1,-81.6,2015-02-20,-Inf
25.1,-81.6,2015-02-21,-Inf
25.1,-81.6,2015-02-22,-Inf
25.1,-81.6,2015-02-23,-Inf
25.1,-81.6,2015-02-24,-Inf
25.1,-81.6,2015-02-25,-Inf
25.1,-81.6,2015-02-26,-Inf
25.1,-81.6,2015-02-27,-Inf
25.1,-81.6,2015-02-28,-Inf
25.1,-81.5,2015-02-01,-Inf
25.1,-81.5,2015-02-02,-Inf
25.1,-81.5,2015-02-03,-Inf
25.1,-81.5,2015-02-04,-Inf
25.1,-81.5,2015-02-05,-Inf
25.1,-81.5,2015-02-06,-Inf
25.1,-81.5,2015-02-07,-Inf
25.1,-81.5,2015-02-08,-Inf
25.1,-81.5,2015-02-09,-Inf
25.1,-81.5,2015-02-10,-Inf
25.1,-81.5,2015-02-11,-Inf
25.1,-81.5,2015-02-12,-Inf
25.1,-81.5,2015-02-13,-Inf
25.1,-81.5,2015-02-14,-Inf
25.1,-81.5,2015-02-15,-Inf
25.1,-81.5,2015-02-16,-Inf
25.1,-81.5,2015-02-17,-Inf
25.1,-81.5,2015-02-18,-Inf
25.1,-81.5,2015-02-19,-Inf
25.1,-81.5,2015-02-20,-Inf
25.1,-81.5,2015-02-21,-Inf
25.1,-81.5,2015-02-22,-Inf
25.1,-81.5,2015-02-23,-Inf
25.1,-81.5,2015-02-24,-Inf
25.1,-81.5,2015-02-25,-Inf
25.1,-81.5,2015-02-26,-Inf
25.1,-81.5,2015-02-27,-Inf
25.1,-81.5,2015-02-28,-Inf
25.1,-81.4,2015-02-01,-Inf
25.1,-81.4,2015-02-02,-Inf
25.1,-81.4,2015-02-03,-Inf
25.1,-81.4,2015-02-04,-Inf
25.1,-81.4,2015-02-05,-Inf
25.1,-81.4,2015-02-06,-Inf
25.1,-81.4,2015-02-07,-Inf
25.1,-81.4,2015-02-08,-Inf
25.1,-81.4,2015-02-09,-Inf
25.1,-81.4,2015-02-10,-Inf
25.1,-81.4,2015-02-11,-Inf
25.1,-81.4,2015-02-12,-Inf
25.1,-81.4,2015-02-13,-Inf
25.1,-81.4,2015-02-14,-Inf
25.1,-81.4,2015-02-15,-Inf
25.1,-81.4,2015-02-16,-Inf
25.1,-81.4,2015-02-17,-Inf
25.1,-81.4,2015-02-18,-Inf
25.1,-81.4,2015-02-19,-Inf
25.1,-81.4,2015-02-20,-Inf
25.1,-81.4,2015-02-21,-Inf
25.1,-81.4,2015-02-22,-Inf
25.1,-81.4,2015-02-23,-Inf
25.1,-81.4,2015-02-24,-Inf
25.1,-81.4,2015-02-25,-Inf
25.1,-81.4,2015-02-26,-Inf
25.1,-81.4,2015-02-27,-Inf
25.1,-81.4,2015-02-28,-Inf
25.1,-81.3,2015-02-01,-Inf
25.1,-81.3,2015-02-02,-Inf
25.1,-81.3,2015-02-03,-Inf
25.1,-81.3,2015-02-04,-Inf
25.1,-81.3,2015-02-05,-Inf
25.1,-81.3,2015-02-06,-Inf
25.1,-81.3,2015-02-07,-Inf
25.1,-81.3,2015-02-08,-Inf
25.1,-81.3,2015-02-09,-Inf
25.1,-81.3,2015-02-10,-Inf
25.1,-81.3,2015-02-11,-Inf
25.1,-81.3,2015-02-12,-Inf
25.1,-81.3,2015-02-13,-Inf
25.1,-81.3,2015-02-14,-Inf
25.1,-81.3,2015-02-15,-Inf
25.1,-81.3,2015-02-16,-Inf
25.1,-81.3,2015-02-17,-Inf
25.1,-81.3,2015-02-18,-Inf
25.1,-81.3,2015-02-19,-Inf
25.1,-81.3,2015-02-20,-Inf
25.1,-81.3,2015-02-21,-Inf
25.1,-81.3,2015-02-22,-Inf
25.1,-81.3,2015-02-23,-Inf
25.1,-81.3,2015-02-24,-Inf
25.1,-81.3,2015-02-25,-Inf
25.1,-81.3,2015-02-26,-Inf
25.1,-81.3,2015-02-27,-Inf
25.1,-81.3,2015-02-28,-Inf
25.1,-81.2,2015-02-01,-Inf
25.1,-81.2,2015-02-02,-Inf
25.1,-81.2,2015-02-03,-Inf
25.1,-81.2,2015-02-04,-Inf
25.1,-81.2,2015-02-05,-Inf
25.1,-81.2,2015-02-06,-Inf
25.1,-81.2,2015-02-07,-Inf
25.1,-81.2,2015-02-08,-Inf
25.1,-81.2,2015-02-09,-Inf
25.1,-81.2,2015-02-10,-Inf
25.1,-81.2,2015-02-11,-Inf
25.1,-81.2,2015-02-12,-Inf
25.1,-81.2,2015-02-13,-Inf
25.1,-81.2,2015-02-14,-Inf
25.1,-81.2,2015-02-15,-Inf
25.1,-81.2,2015-02-16,-Inf
25.1,-81.2,2015-02-17,-Inf
25.1,-81.2,2015-02-18,-Inf
25.1,-81.2,2015-02-19,-Inf
25.1,-81.2,2015-02-20,-Inf
25.1,-81.2,2015-02-21,-Inf
25.1,-81.2,2015-02-22,-Inf
25.1,-81.2,2015-02-23,-Inf
25.1,-81.2,2015-02-24,-Inf
25.1,-81.2,2015-02-25,-Inf
25.1,-81.2,2015-02-26,-Inf
25.1,-81.2,2015-02-27,-Inf
25.1,-81.2,2015-02-28,-Inf
25.1,-81.1,2015-02-01,-Inf
25.1,-81.1,2015-02-02,-Inf
25.1,-81.1,2015-02-03,-Inf
25.1,-81.1,2015-02-04,-Inf
25.1,-81.1,2015-02-05,-Inf
25.1,-81.1,2015-02-06,-Inf
25.1,-81.1,2015-02-07,-Inf
25.1,-81.1,2015-02-08,-Inf
25.1,-81.1,2015-02-09,-Inf
25.1,-81.1,2015-02-10,-Inf
25.1,-81.1,2015-02-11,-Inf
25.1,-81.1,2015-02-12,-Inf
25.1,-81.1,2015-02-13,-Inf
25.1,-81.1,2015-02-14,-Inf
25.1,-81.1,2015-02-15,-Inf
25.1,-81.1,2015-02-16,-Inf
25.1,-81.1,2015-02-17,-Inf
25.1,-81.1,2015-02-18,-Inf
25.1,-81.1,2015-02-19,-Inf
25.1,-81.1,2015-02-20,-Inf
25.1,-81.1,2015-02-21,-Inf
25.1,-81.1,2015-02-22,-Inf
25.1,-81.1,2015-02-23,-Inf
25.1,-81.1,2015-02-24,-Inf
25.1,-81.1,2015-02-25,-Inf
25.1,-81.1,2015-02-26,-Inf
25.1,-81.1,2015-02-27,-Inf
25.1,-81.1,2015-02-28,-Inf
25.1,-81,2015-02-01,-Inf
25.1,-81,2015-02-02,-Inf
25.1,-81,2015-02-03,-Inf
25.1,-81,2015-02-04,-Inf
25.1,-81,2015-02-05,-Inf
25.1,-81,2015-02-06,-Inf
25.1,-81,2015-02-07,-Inf
25.1,-81,2015-02-08,-Inf
25.1,-81,2015-02-09,-Inf
25.1,-81,2015-02-10,-Inf
25.1,-81,2015-02-11,-Inf
25.1,-81,2015-02-12,-Inf
25.1,-81,2015-02-13,-Inf
25.1,-81,2015-02-14,-Inf
25.1,-81,2015-02-15,-Inf
25.1,-81,2015-02-16,-Inf
25.1,-81,2015-02-17,-Inf
25.1,-81,2015-02-18,-Inf
25.1,-81,2015-02-19,-Inf
25.1,-81,2015-02-20,-Inf
25.1,-81,2015-02-21,-Inf
25.1,-81,2015-02-22,-Inf
25.1,-81,2015-02-23,-Inf
25.1,-81,2015-02-24,-Inf
25.1,-81,2015-02-25,-Inf
25.1,-81,2015-02-26,-Inf
25.1,-81,2015-02-27,-Inf
25.1,-81,2015-02-28,-Inf
25.1,-80.9,2015-02-01,-Inf
25.1,-80.9,2015-02-02,-Inf
25.1,-80.9,2015-02-03,-Inf
25.1,-80.9,2015-02-04,-Inf
25.1,-80.9,2015-02-05,-Inf
25.1,-80.9,2015-02-06,-Inf
25.1,-80.9,2015-02-07,-Inf
25.1,-80.9,2015-02-08,-Inf
25.1,-80.9,2015-02-09,-Inf
25.1,-80.9,2015-02-10,-Inf
25.1,-80.9,2015-02-11,-Inf
25.1,-80.9,2015-02-12,-Inf
25.1,-80.9,2015-02-13,-Inf
25.1,-80.9,2015-02-14,-Inf
25.1,-80.9,2015-02-15,-Inf
25.1,-80.9,2015-02-16,-Inf
25.1,-80.9,2015-02-17,-Inf
25.1,-80.9,2015-02-18,-Inf
25.1,-80.9,2015-02-19,-Inf
25.1,-80.9,2015-02-20,-Inf
25.1,-80.9,2015-02-21,-Inf
25.1,-80.9,2015-02-22,-Inf
25.1,-80.9,2015-02-23,-Inf
25.1,-80.9,2015-02-24,-Inf
25.1,-80.9,2015-02-25,-Inf
25.1,-80.9,2015-02-26,-Inf
25.1,-80.9,2015-02-27,-Inf
25.1,-80.9,2015-02-28,-Inf
25.1,-80.8,2015-02-01,-Inf
25.1,-80.8,2015-02-02,-Inf
25.1,-80.8,2015-02-03,-Inf
25.1,-80.8,2015-02-04,-Inf
25.1,-80.8,2015-02-05,-Inf
25.1,-80.8,2015-02-06,-Inf
25.1,-80.8,2015-02-07,-Inf
25.1,-80.8,2015-02-08,-Inf
25.1,-80.8,2015-02-09,-Inf
25.1,-80.8,2015-02-10,-Inf
25.1,-80.8,2015-02-11,-Inf
25.1,-80.8,2015-02-12,-Inf
25.1,-80.8,2015-02-13,-Inf
25.1,-80.8,2015-02-14,-Inf
25.1,-80.8,2015-02-15,-Inf
25.1,-80.8,2015-02-16,-Inf
25.1,-80.8,2015-02-17,-Inf
25.1,-80.8,2015-02-18,-Inf
25.1,-80.8,2015-02-19,-Inf
25.1,-80.8,2015-02-20,-Inf
25.1,-80.8,2015-02-21,-Inf
25.1,-80.8,2015-02-22,-Inf
25.1,-80.8,2015-02-23,-Inf
25.1,-80.8,2015-02-24,-Inf
25.1,-80.8,2015-02-25,-Inf
25.1,-80.8,2015-02-26,-Inf
25.1,-80.8,2015-02-27,-Inf
25.1,-80.8,2015-02-28,-Inf
25.1,-80.7,2015-02-01,-Inf
25.1,-80.7,2015-02-02,-Inf
25.1,-80.7,2015-02-03,-Inf
25.1,-80.7,2015-02-04,-Inf
25.1,-80.7,2015-02-05,-Inf
25.1,-80.7,2015-02-06,-Inf
25.1,-80.7,2015-02-07,-Inf
25.1,-80.7,2015-02-08,-Inf
25.1,-80.7,2015-02-09,-Inf
25.1,-80.7,2015-02-10,-Inf
25.1,-80.7,2015-02-11,-Inf
25.1,-80.7,2015-02-12,-Inf
25.1,-80.7,2015-02-13,-Inf
25.1,-80.7,2015-02-14,-Inf
25.1,-80.7,2015-02-15,-Inf
25.1,-80.7,2015-02-16,-Inf
25.1,-80.7,2015-02-17,-Inf
25.1,-80.7,2015-02-18,-Inf
25.1,-80.7,2015-02-19,-Inf
25.1,-80.7,2015-02-20,-Inf
25.1,-80.7,2015-02-21,-Inf
25.1,-80.7,2015-02-22,-Inf
25.1,-80.7,2015-02-23,-Inf
25.1,-80.7,2015-02-24,-Inf
25.1,-80.7,2015-02-25,-Inf
25.1,-80.7,2015-02-26,-Inf
25.1,-80.7,2015-02-27,-Inf
25.1,-80.7,2015-02-28,-Inf
25.1,-80.6,2015-02-01,-Inf
25.1,-80.6,2015-02-02,-Inf
25.1,-80.6,2015-02-03,-Inf
25.1,-80.6,2015-02-04,-Inf
25.1,-80.6,2015-02-05,-Inf
25.1,-80.6,2015-02-06,-Inf
25.1,-80.6,2015-02-07,-Inf
25.1,-80.6,2015-02-08,-Inf
25.1,-80.6,2015-02-09,-Inf
25.1,-80.6,2015-02-10,-Inf
25.1,-80.6,2015-02-11,-Inf
25.1,-80.6,2015-02-12,-Inf
25.1,-80.6,2015-02-13,-Inf
25.1,-80.6,2015-02-14,-Inf
25.1,-80.6,2015-02-15,-Inf
25.1,-80.6,2015-02-16,-Inf
25.1,-80.6,2015-02-17,-Inf
25.1,-80.6,2015-02-18,-Inf
25.1,-80.6,2015-02-19,-Inf
25.1,-80.6,2015-02-20,-Inf
25.1,-80.6,2015-02-21,-Inf
25.1,-80.6,2015-02-22,-Inf
25.1,-80.6,2015-02-23,-Inf
25.1,-80.6,2015-02-24,-Inf
25.1,-80.6,2015-02-25,-Inf
25.1,-80.6,2015-02-26,-Inf
25.1,-80.6,2015-02-27,-Inf
25.1,-80.6,2015-02-28,-Inf
25.1,-80.5,2015-02-01,-Inf
25.1,-80.5,2015-02-02,-Inf
25.1,-80.5,2015-02-03,-Inf
25.1,-80.5,2015-02-04,-Inf
25.1,-80.5,2015-02-05,-Inf
25.1,-80.5,2015-02-06,-Inf
25.1,-80.5,2015-02-07,-Inf
25.1,-80.5,2015-02-08,-Inf
25.1,-80.5,2015-02-09,-Inf
25.1,-80.5,2015-02-10,-Inf
25.1,-80.5,2015-02-11,-Inf
25.1,-80.5,2015-02-12,-Inf
25.1,-80.5,2015-02-13,-Inf
25.1,-80.5,2015-02-14,-Inf
25.1,-80.5,2015-02-15,-Inf
25.1,-80.5,2015-02-16,-Inf
25.1,-80.5,2015-02-17,-Inf
25.1,-80.5,2015-02-18,-Inf
25.1,-80.5,2015-02-19,-Inf
25.1,-80.5,2015-02-20,-Inf
25.1,-80.5,2015-02-21,-Inf
25.1,-80.5,2015-02-22,-Inf
25.1,-80.5,2015-02-23,-Inf
25.1,-80.5,2015-02-24,-Inf
25.1,-80.5,2015-02-25,-Inf
25.1,-80.5,2015-02-26,-Inf
25.1,-80.5,2015-02-27,-Inf
25.1,-80.5,2015-02-28,-Inf
25.1,-80.4,2015-02-01,-Inf
25.1,-80.4,2015-02-02,-Inf
25.1,-80.4,2015-02-03,-Inf
25.1,-80.4,2015-02-04,-Inf
25.1,-80.4,2015-02-05,-Inf
25.1,-80.4,2015-02-06,-Inf
25.1,-80.4,2015-02-07,-Inf
25.1,-80.4,2015-02-08,-Inf
25.1,-80.4,2015-02-09,-Inf
25.1,-80.4,2015-02-10,-Inf
25.1,-80.4,2015-02-11,-Inf
25.1,-80.4,2015-02-12,-Inf
25.1,-80.4,2015-02-13,-Inf
25.1,-80.4,2015-02-14,-Inf
25.1,-80.4,2015-02-15,-Inf
25.1,-80.4,2015-02-16,-Inf
25.1,-80.4,2015-02-17,-Inf
25.1,-80.4,2015-02-18,-Inf
25.1,-80.4,2015-02-19,-Inf
25.1,-80.4,2015-02-20,-Inf
25.1,-80.4,2015-02-21,-Inf
25.1,-80.4,2015-02-22,-Inf
25.1,-80.4,2015-02-23,-Inf
25.1,-80.4,2015-02-24,-Inf
25.1,-80.4,2015-02-25,-Inf
25.1,-80.4,2015-02-26,-Inf
25.1,-80.4,2015-02-27,-Inf
25.1,-80.4,2015-02-28,-Inf
25.1,-80.3,2015-02-01,-Inf
25.1,-80.3,2015-02-02,-Inf
25.1,-80.3,2015-02-03,-Inf
25.1,-80.3,2015-02-04,-Inf
25.1,-80.3,2015-02-05,-Inf
25.1,-80.3,2015-02-06,-Inf
25.1,-80.3,2015-02-07,-Inf
25.1,-80.3,2015-02-08,-Inf
25.1,-80.3,2015-02-09,-Inf
25.1,-80.3,2015-02-10,-Inf
25.1,-80.3,2015-02-11,-Inf
25.1,-80.3,2015-02-12,-Inf
25.1,-80.3,2015-02-13,-Inf
25.1,-80.3,2015-02-14,-Inf
25.1,-80.3,2015-02-15,-Inf
25.1,-80.3,2015-02-16,-Inf
25.1,-80.3,2015-02-17,-Inf
25.1,-80.3,2015-02-18,-Inf
25.1,-80.3,2015-02-19,-Inf
25.1,-80.3,2015-02-20,-Inf
25.1,-80.3,2015-02-21,-Inf
25.1,-80.3,2015-02-22,-Inf
25.1,-80.3,2015-02-23,-Inf
25.1,-80.3,2015-02-24,-Inf
25.1,-80.3,2015-02-25,-Inf
25.1,-80.3,2015-02-26,-Inf
25.1,-80.3,2015-02-27,-Inf
25.1,-80.3,2015-02-28,-Inf
25.1,-80.2,2015-02-01,-Inf
25.1,-80.2,2015-02-02,-Inf
25.1,-80.2,2015-02-03,-Inf
25.1,-80.2,2015-02-04,-Inf
25.1,-80.2,2015-02-05,-Inf
25.1,-80.2,2015-02-06,-Inf
25.1,-80.2,2015-02-07,-Inf
25.1,-80.2,2015-02-08,-Inf
25.1,-80.2,2015-02-09,-Inf
25.1,-80.2,2015-02-10,-Inf
25.1,-80.2,2015-02-11,-Inf
25.1,-80.2,2015-02-12,-Inf
25.1,-80.2,2015-02-13,-Inf
25.1,-80.2,2015-02-14,-Inf
25.1,-80.2,2015-02-15,-Inf
25.1,-80.2,2015-02-16,-Inf
25.1,-80.2,2015-02-17,-Inf
25.1,-80.2,2015-02-18,-Inf
25.1,-80.2,2015-02-19,-Inf
25.1,-80.2,2015-02-20,-Inf
25.1,-80.2,2015-02-21,-Inf
25.1,-80.2,2015-02-22,-Inf
25.1,-80.2,2015-02-23,-Inf
25.1,-80.2,2015-02-24,-Inf
25.1,-80.2,2015-02-25,-Inf
25.1,-80.2,2015-02-26,-Inf
25.1,-80.2,2015-02-27,-Inf
25.1,-80.2,2015-02-28,-Inf
25.1,-80.1,2015-02-01,-Inf
25.1,-80.1,2015-02-02,-Inf
25.1,-80.1,2015-02-03,-Inf
25.1,-80.1,2015-02-04,-Inf
25.1,-80.1,2015-02-05,-Inf
25.1,-80.1,2015-02-06,-Inf
25.1,-80.1,2015-02-07,-Inf
25.1,-80.1,2015-02-08,-Inf
25.1,-80.1,2015-02-09,-Inf
25.1,-80.1,2015-02-10,-Inf
25.1,-80.1,2015-02-11,-Inf
25.1,-80.1,2015-02-12,-Inf
25.1,-80.1,2015-02-13,-Inf
25.1,-80.1,2015-02-14,-Inf
25.1,-80.1,2015-02-15,-Inf
25.1,-80.1,2015-02-16,-Inf
25.1,-80.1,2015-02-17,-Inf
25.1,-80.1,2015-02-18,-Inf
25.1,-80.1,2015-02-19,-Inf
25.1,-80.1,2015-02-20,-Inf
25.1,-80.1,2015-02-21,-Inf
25.1,-80.1,2015-02-22,-Inf
25.1,-80.1,2015-02-23,-Inf
25.1,-80.1,2015-02-24,-Inf
25.1,-80.1,2015-02-25,-Inf
25.1,-80.1,2015-02-26,-Inf
25.1,-80.1,2015-02-27,-Inf
25.1,-80.1,2015-02-28,-Inf
25.1,-80,2015-02-01,-Inf
25.1,-80,2015-02-02,-Inf
